SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,Credit grant
111014,0,Cash loans,M,Y,Y,0,225000.0,913500.0,38835.0,913500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,30.80821917808219,8.967123287671233,4.147945205479452,9.09041095890411,8.0,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.7715436053354513,0.5744466170995097,0.0701,0.0526,0.9861,,,0.0,0.0345,0.1667,,0.0503,,0.0466,,0.0345,0.0714,0.0546,0.9861,,,0.0,0.0345,0.1667,,0.0514,,0.0486,,0.0365,0.0708,0.0526,0.9861,,,0.0,0.0345,0.1667,,0.0511,,0.0475,,0.0352,,block of flats,0.0367,"Stone, brick",No,5.0,0.0,5.0,0.0,4.997260273972603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
111015,0,Cash loans,F,Y,Y,0,135000.0,948096.0,31464.0,720000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009549,53.64657534246575,3.367123287671233,27.60821917808219,8.553424657534247,15.0,1,1,0,1,0,0,Accountants,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,0.4627493413169767,0.4174277123215209,,0.0082,,0.9722,,,,0.069,0.0417,,0.0249,,0.009000000000000001,,,0.0084,,0.9722,,,,0.069,0.0417,,0.0255,,0.0094,,,0.0083,,0.9722,,,,0.069,0.0417,,0.0253,,0.0092,,,,block of flats,0.0072,"Stone, brick",No,1.0,0.0,1.0,0.0,2.6301369863013697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,favorable
111016,1,Cash loans,M,N,Y,2,99000.0,284400.0,18643.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006629,51.484931506849314,,28.96164383561644,4.1506849315068495,,1,0,0,1,0,0,,4.0,2,2,SUNDAY,9,0,0,0,0,0,0,XNA,,0.25134173730425097,0.2608559142068693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,not favorable
111017,0,Cash loans,F,N,N,0,90000.0,67500.0,7218.0,67500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.006670999999999999,40.38904109589041,14.821917808219178,21.304109589041097,13.726027397260275,,1,1,1,1,0,0,Laborers,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Industry: type 3,0.2633936350643456,0.54321348330385,0.7544061731797895,0.1021,0.1093,0.9846,0.7892,0.0379,0.0,0.2069,0.1667,0.0417,0.0635,0.0832,0.0906,0.0,0.0,0.10400000000000001,0.1134,0.9846,0.7975,0.0382,0.0,0.2069,0.1667,0.0417,0.0649,0.0909,0.0944,0.0,0.0,0.1031,0.1093,0.9846,0.792,0.0381,0.0,0.2069,0.1667,0.0417,0.0646,0.0847,0.0922,0.0,0.0,org spec account,block of flats,0.0712,Block,No,0.0,0.0,0.0,0.0,3.326027397260274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,favorable
111020,0,Cash loans,M,N,Y,2,292500.0,675000.0,24930.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.011703,47.912328767123284,5.013698630136986,27.17808219178082,2.780821917808219,,1,1,0,1,1,0,Laborers,4.0,2,2,TUESDAY,18,0,0,0,0,0,0,Industry: type 2,,0.7219369964762908,0.5298898341969072,0.1031,0.0,0.9742,0.6464,0.0107,0.0,0.1724,0.1667,0.0417,0.0981,0.0841,0.0898,0.0,0.0,0.105,0.0,0.9742,0.6602,0.0108,0.0,0.1724,0.1667,0.0417,0.1003,0.0918,0.0935,0.0,0.0,0.1041,0.0,0.9742,0.6511,0.0108,0.0,0.1724,0.1667,0.0417,0.0998,0.0855,0.0914,0.0,0.0,reg oper spec account,block of flats,0.092,Panel,No,0.0,0.0,0.0,0.0,1.9506849315068493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
111021,0,Cash loans,F,N,N,1,157500.0,526491.0,21267.0,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,47.465753424657535,10.227397260273973,20.542465753424658,2.361643835616438,,1,1,0,1,0,0,Sales staff,3.0,2,2,THURSDAY,14,0,0,0,0,0,0,Industry: type 3,,0.6505162663174124,0.5513812618027899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.063013698630137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,favorable
111022,0,Cash loans,F,Y,Y,0,135000.0,755190.0,32125.5,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612000000000002,22.15890410958904,4.076712328767123,5.1287671232876715,0.7342465753424657,18.0,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,17,0,0,0,0,0,0,Trade: type 3,0.1489133629266818,0.4010352872504057,0.3556387169923543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
111023,0,Revolving loans,M,N,Y,1,157500.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,34.1945205479452,3.3205479452054796,18.06027397260274,12.580821917808219,,1,1,1,1,1,0,High skill tech staff,3.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Industry: type 5,0.35014521682620864,0.7880188491718513,0.4170996682522097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,6.038356164383561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,favorable
111024,0,Cash loans,F,N,N,0,180000.0,814500.0,77332.5,814500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006629,38.512328767123286,5.2,3.904109589041096,11.901369863013699,,1,1,1,1,1,0,Sales staff,2.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Self-employed,0.7413591203296659,0.33300696008568,0.6347055309763198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,5.887671232876713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,favorable
111025,0,Cash loans,F,N,Y,0,135000.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,43.1013698630137,0.8712328767123287,17.846575342465755,13.232876712328768,,1,1,1,1,1,0,Cleaning staff,2.0,2,2,MONDAY,9,0,1,1,0,1,1,Bank,,0.5683985853311594,0.4776491548517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,1.7753424657534247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,favorable
111026,0,Cash loans,F,N,Y,0,45000.0,157500.0,8923.5,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,58.6986301369863,,27.53972602739726,12.419178082191781,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.331711386227595,0.746300213050371,0.1186,0.0605,0.9826,0.762,0.0118,0.0,0.069,0.1667,0.2083,0.0735,0.0891,0.0565,0.0347,0.0285,0.1208,0.0627,0.9826,0.7713,0.0119,0.0,0.069,0.1667,0.2083,0.0752,0.0973,0.0588,0.035,0.0302,0.1197,0.0605,0.9826,0.7652,0.0119,0.0,0.069,0.1667,0.2083,0.0748,0.0906,0.0575,0.0349,0.0291,reg oper account,block of flats,0.0571,"Stone, brick",No,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,favorable
111027,0,Cash loans,F,N,Y,0,157500.0,630000.0,32296.5,630000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Municipal apartment,0.026392,53.4,4.402739726027397,25.882191780821916,8.2986301369863,,1,1,0,1,0,0,,1.0,2,2,TUESDAY,17,0,0,0,0,0,0,Industry: type 11,0.5872719142333761,0.6124986103826107,0.3706496323299817,0.2392,,0.9791,,,0.08,0.0345,0.3333,,,,0.1294,,0.0,0.2437,,0.9791,,,0.0806,0.0345,0.3333,,,,0.1349,,0.0,0.2415,,0.9791,,,0.08,0.0345,0.3333,,,,0.1318,,0.0,,block of flats,0.1018,"Stone, brick",No,2.0,1.0,2.0,1.0,0.7808219178082192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
111028,0,Cash loans,F,N,Y,0,135000.0,163008.0,16830.0,144000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.030755,60.85753424657534,12.098630136986301,26.90684931506849,13.715068493150685,,1,1,0,1,0,0,Laborers,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.40817965342645307,0.6529384361715459,0.8425892767430772,0.1809,0.1416,0.9856,0.8028,0.0597,0.14,0.2586,0.25,0.2083,0.1187,0.2068,0.1868,0.0193,0.0142,0.105,0.1255,0.9851,0.804,0.0191,0.0,0.2414,0.1667,0.2083,0.0783,0.2259,0.1131,0.0195,0.0,0.1827,0.1416,0.9856,0.8054,0.0601,0.14,0.2586,0.25,0.2083,0.1208,0.2104,0.1901,0.0194,0.0145,org spec account,block of flats,0.2696,"Stone, brick",No,0.0,0.0,0.0,0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
111029,1,Cash loans,F,N,Y,0,108000.0,103558.5,7663.5,85500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007120000000000001,55.3041095890411,,32.0027397260274,10.178082191780822,,1,0,0,1,0,0,,2.0,2,2,MONDAY,8,0,0,0,0,0,0,XNA,0.6115288933586663,0.5405426458218916,0.07010884382735824,0.0619,0.0587,0.9752,,,0.0,0.1034,0.1667,,0.0354,,0.0343,,0.0445,0.063,0.0609,0.9752,,,0.0,0.1034,0.1667,,0.0362,,0.0358,,0.0471,0.0625,0.0587,0.9752,,,0.0,0.1034,0.1667,,0.036000000000000004,,0.0349,,0.0454,,block of flats,0.0403,Panel,No,3.0,0.0,3.0,0.0,3.750684931506849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,not favorable
111031,0,Cash loans,M,Y,Y,0,157500.0,450000.0,19953.0,450000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.014519999999999996,63.728767123287675,,4.120547945205479,11.717808219178082,16.0,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,,0.5621005891454242,0.4866531565147181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
111033,0,Cash loans,F,N,N,0,202500.0,497520.0,28692.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,52.038356164383565,14.967123287671233,30.898630136986302,6.909589041095891,,1,1,0,1,0,0,Laborers,2.0,1,1,SATURDAY,14,0,0,0,0,0,0,Construction,,0.7215637108446346,0.5424451438613613,0.5742,0.2727,0.9985,0.9864,0.3324,0.5864,0.2528,0.6667,0.7083,0.1998,0.6321,0.6518,0.0,0.0673,0.7899,0.2764,0.9990000000000001,0.9869,0.3336,0.8056,0.3448,0.6667,0.7083,0.1977,0.6905,0.209,0.0,0.031,0.7828,0.2727,0.9990000000000001,0.9866,0.3345,0.8,0.3448,0.6667,0.7083,0.2032,0.643,0.8911,0.0,0.0874,reg oper account,block of flats,0.1641,Panel,No,0.0,0.0,0.0,0.0,4.032876712328767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,favorable
111034,0,Revolving loans,M,N,N,0,225000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00823,29.794520547945204,6.734246575342466,13.945205479452055,9.243835616438357,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.04053160878523603,0.7324033228040929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.11232876712328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,8.0,favorable
111035,0,Cash loans,M,Y,N,2,427500.0,1096020.0,55962.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,39.32876712328767,15.832876712328767,1.36986301369863,1.1123287671232878,7.0,1,1,1,1,1,0,Laborers,4.0,1,1,SATURDAY,15,1,1,0,1,1,0,Business Entity Type 2,,0.7473214353961785,0.18629294965553744,0.0619,,0.9826,,,0.0,0.1379,0.1667,,,,0.0527,,0.024,0.063,,0.9826,,,0.0,0.1379,0.1667,,,,0.0549,,0.0254,0.0625,,0.9826,,,0.0,0.1379,0.1667,,,,0.0537,,0.0245,,block of flats,0.0415,Mixed,No,2.0,0.0,2.0,0.0,6.550684931506849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,favorable
111036,0,Cash loans,F,Y,Y,0,135000.0,918000.0,30469.5,918000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,55.35342465753425,6.189041095890411,15.232876712328768,9.531506849315068,16.0,1,1,1,1,1,0,Cleaning staff,2.0,3,2,WEDNESDAY,8,0,0,0,0,0,0,Transport: type 4,,0.6425206028437739,0.6658549219640212,0.0825,0.0657,0.9762,0.6736,0.0286,0.0,0.1379,0.1667,0.2083,0.0495,0.0672,0.0707,0.0,0.0,0.084,0.0682,0.9762,0.6864,0.0289,0.0,0.1379,0.1667,0.2083,0.0507,0.0735,0.0737,0.0,0.0,0.0833,0.0657,0.9762,0.6779999999999999,0.0288,0.0,0.1379,0.1667,0.2083,0.0504,0.0684,0.07200000000000001,0.0,0.0,reg oper account,block of flats,0.0713,Panel,No,1.0,0.0,1.0,0.0,0.3835616438356164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,favorable
111037,0,Cash loans,F,Y,N,0,675000.0,1024740.0,55719.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,45.69315068493151,19.704109589041096,29.12054794520548,0.5972602739726027,5.0,1,1,0,1,0,0,Managers,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Trade: type 7,,0.5375868173685785,0.3791004853998145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,0.0,2.0,0.0,4.767123287671233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,favorable
111038,0,Cash loans,M,N,Y,0,112500.0,679500.0,27076.5,679500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.0228,62.846575342465755,,10.605479452054794,16.334246575342465,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,,0.2962028246127759,0.5100895276257282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,favorable
111039,0,Revolving loans,F,N,Y,0,67500.0,247500.0,12375.0,247500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006008,45.227397260273975,26.67945205479452,3.052054794520548,0.18082191780821918,,1,1,0,1,0,0,Medicine staff,2.0,2,2,SATURDAY,13,0,0,0,0,0,0,Medicine,0.633913341634759,0.6883889114638267,0.7789040389824382,0.2041,0.1636,0.9831,0.7688,0.0899,0.24,0.2069,0.3333,0.375,0.1547,0.1664,0.2246,0.0,0.0,0.20800000000000002,0.1698,0.9831,0.7779,0.0908,0.2417,0.2069,0.3333,0.375,0.1583,0.1818,0.23399999999999999,0.0,0.0,0.2061,0.1636,0.9831,0.7719,0.0905,0.24,0.2069,0.3333,0.375,0.1574,0.1693,0.2287,0.0,0.0,reg oper account,block of flats,0.2258,Panel,No,0.0,0.0,0.0,0.0,1.989041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
111040,1,Cash loans,M,Y,N,2,135000.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.020713,40.51780821917808,4.1808219178082195,5.189041095890411,5.2246575342465755,3.0,1,1,0,1,0,0,Drivers,4.0,3,2,SUNDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.4577399732405663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.632876712328767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,not favorable
111042,0,Cash loans,M,Y,N,0,180000.0,349609.5,18963.0,265500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018801,45.45205479452055,5.46027397260274,7.846575342465753,0.3452054794520548,14.0,1,1,0,1,1,0,Sales staff,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.5495383770263709,0.4294236843421945,0.5186,0.3772,0.9846,0.7892,0.2245,0.56,0.4828,0.3333,0.375,0.3761,0.4228,0.54,0.0,0.0,0.5284,0.3914,0.9846,0.7975,0.2266,0.5639,0.4828,0.3333,0.375,0.3847,0.4619,0.5626,0.0,0.0,0.5236,0.3772,0.9846,0.792,0.226,0.56,0.4828,0.3333,0.375,0.3827,0.4301,0.5497,0.0,0.0,org spec account,block of flats,0.5475,Panel,No,0.0,0.0,0.0,0.0,4.087671232876712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
111043,0,Cash loans,F,N,Y,0,171000.0,594000.0,17496.0,594000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.001417,39.25753424657534,15.32876712328767,11.405479452054795,0.1589041095890411,,1,1,0,1,1,0,Accountants,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.5741048410696435,0.4837490620125686,0.4776491548517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,0.0,3.841095890410959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,favorable
111044,0,Cash loans,F,Y,Y,1,99000.0,376078.5,18288.0,310500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,35.68493150684932,2.3643835616438356,19.59178082191781,12.887671232876713,7.0,1,1,1,1,1,0,Sales staff,3.0,2,2,TUESDAY,11,0,0,0,0,1,1,Government,,0.5976386723272163,0.5478104658520093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
111046,0,Cash loans,F,Y,N,0,180000.0,379008.0,37998.0,360000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.008625,25.046575342465754,2.8904109589041096,11.016438356164384,2.4246575342465753,15.0,1,1,0,1,0,0,Core staff,1.0,2,2,SUNDAY,15,0,0,0,0,0,0,Bank,,0.4403105723809472,,,,0.9742,,,,0.1379,0.125,,,,0.0509,,,,,0.9742,,,,0.1379,0.125,,,,0.053,,,,,0.9742,,,,0.1379,0.125,,,,0.0518,,,,block of flats,0.04,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0027397260273972603,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,favorable
111047,0,Revolving loans,F,N,Y,0,112500.0,202500.0,10125.0,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0228,56.64109589041096,,14.821917808219178,11.205479452054794,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.5662246232674415,0.6956219298394389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.8082191780821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
111049,0,Cash loans,F,N,Y,1,139500.0,222768.0,17370.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.011657,31.134246575342466,1.9232876712328768,13.665753424657535,10.147945205479452,,1,1,0,1,0,1,Private service staff,3.0,1,1,FRIDAY,17,0,0,0,0,0,0,Self-employed,0.11072687287172382,0.5926331955179304,,0.0835,0.1464,0.9861,0.8096,0.0665,0.0,0.2414,0.1667,0.0417,0.1151,0.0672,0.084,0.0039,0.0733,0.0851,0.1519,0.9861,0.8171,0.0671,0.0,0.2414,0.1667,0.0417,0.1177,0.0735,0.0875,0.0039,0.0776,0.0843,0.1464,0.9861,0.8121,0.0669,0.0,0.2414,0.1667,0.0417,0.1171,0.0684,0.0855,0.0039,0.0749,reg oper account,block of flats,0.1184,"Stone, brick",No,0.0,0.0,0.0,0.0,1.5780821917808219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,favorable
111050,0,Cash loans,F,N,Y,0,270000.0,1316155.5,38614.5,1030500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,42.07945205479452,5.065753424657534,5.282191780821917,12.128767123287671,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.5903505782007629,0.5513812618027899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.504109589041096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,favorable
